machine_category,category_data_note,name,abrasive_flow_rate_kg_min,annual_maintenance_factor_pct,avg_utilization,bed_height_mm,bed_length_mm,bed_width_mm,bend_cycle_time_s,const_coeff_cycle_time,const_coeff_handling_time,csink_tool_avg_cost_usd,cut_speed_s,data_source,de_nesting_method,description,direct_overhead_rate_usd_hr,footprint_allowance_factor,form_tool_avg_cost_usd,good_part_yield,indirect_overhead_rate_usd_hr,installation_factor_pct,is_preferred,labor_rate_usd_hr,labor_time_standard,machine_length_mm,machine_life_yr,machine_manufacturer_location,machine_power_kw,machine_price_usd,machine_uptime_pct,machine_width_mm,mass_coeff_cycle_time,mass_coeff_handling_time_s_kg,max_bend_length_mm,max_form_depth_mm,max_multi_pass_thickness_mm,max_part_length_mm,max_part_width_mm,max_punch_size_mm,max_radius_to_thickness_ratio,max_rpm_rev_min,max_sheet_length_mm,max_sheet_width_mm,max_single_pass_thickness_mm,max_thickness_1_mm,max_thickness_2_mm,max_thickness_3_mm,max_thickness_4_mm,max_thickness_5_mm,max_thickness_aluminum_mm,max_thickness_brass_mm,max_thickness_copper_mm,max_thickness_stainless_steel_mm,max_thickness_steel_mm,max_tool_overlap_mm,min_multi_pass_diameter_mm,min_single_pass_diameter_mm,mixing_tube_diameter_mm,nibble_rate_cycles_min,nibble_tool_diameter_mm,nibble_tool_overlap_mm,nominal_sheet_size_length_mm,nominal_sheet_size_width_mm,note,nozzle_delay_s,number_of_heads,number_of_nozzles,number_of_operators,number_of_tool_stations,optimization_factor,orifice_diameter_mm,overhead_multiplier,paired_form_threshold_mm,perf_tool_avg_cost_usd,perforation_proximity_threshold_mm,perimeter_allowance_s_per_mm,pitch_margin_mm,power_watts,prebend_time_s,press_cycle_time_s,press_force_kn,press_table_length_mm,press_table_width_mm,pressure_n_mm2,punch_rate_cycles_min,rapid_traverse_rate_mm_min,reference_yield_strength_mpa,roll_width_mm,roll_working_length_mm,rolling_speed_mm_s,salvage_value_factor_pct,scrap_cuts_per_sheet,setup_time_hr,sheet_length_mm,sheet_length_trim_strip_mm,sheet_width_mm,sheet_width_trim_strip_mm,shut_height_mm,shuttle_time_s,side_margin_mm,small_feature_feed_radius_mm,small_feature_thickness_ratio,special_hole_tool_avg_cost_usd,special_tool_setup_hr,steel_thickness_mm,straight_length_1_mm,straight_length_2_mm,straight_length_3_mm,straight_length_4_mm,straight_length_5_mm,strokes_per_min,supplies_cost_usd_yr,tool_change_time_s,top_roll_diameter_mm,trim_strip_width_mm,wage_grade_name,weight_kg,work_center_labor_rate_factor
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,OMAX 2626,0.34,5.0,0.9,,660.0,373.0,,,,,,the system Baseline,,,22.67,4.0,,1.0,15.42,20.0,FALSE,36.3,1.0,2321.0,10,USA,29.83,300000.0,80.0,2386.58,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,3.2,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,4572.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,OMAX 2652,0.34,5.0,0.9,,1321.0,660.0,,,,,,the system Baseline,,,24.18,4.0,,1.0,16.54,20.0,FALSE,36.3,1.0,2795.62,10,USA,29.83,325000.0,80.0,3404.62,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,3.2,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,4572.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,OMAX 55100,0.34,5.0,0.9,,2540.0,1397.0,,,,,,the system Baseline,,,12.07,4.0,,1.0,15.86,20.0,FALSE,36.3,1.0,3540.0,10,USA,29.83,125000.0,80.0,1976.49,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,3.2,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,4572.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,OMAX 60120,0.34,5.0,0.9,,3200.0,1575.0,,,,,,the system Baseline,,,14.19,4.0,,1.0,17.41,20.0,FALSE,36.3,1.0,4200.0,10,USA,29.83,160000.0,80.0,2490.22,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,3.2,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,4572.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,OMAX 80160,0.34,5.0,0.9,,4267.0,2030.0,,,,,,the system Baseline,,,16.61,4.0,,1.0,18.96,20.0,FALSE,36.3,1.0,5267.0,10,USA,29.83,200000.0,80.0,2841.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,3.2,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,413.69,,4572.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Waterjet Cutter - 1300mm x 1300mm Bed Size,0.46,5.0,0.9,,1300.0,1300.0,,,,,,the system Baseline,,,20.88,4.0,,1.0,16.59,20.0,TRUE,36.3,1.0,2300.0,10,Virtual,38.0,250000.0,80.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,650.0,,15000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Waterjet Cutter - 14000mm x 4000mm Bed Size,0.46,5.0,0.9,,14000.0,4000.0,,,,,,the system Baseline,,,29.96,4.0,,1.0,54.89,20.0,TRUE,36.3,1.0,15000.0,10,Virtual,38.0,400000.0,80.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,650.0,,30000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Waterjet Cutter - 2000mm x 1500mm Bed Size,0.46,5.0,0.9,,2000.0,1500.0,,,,,,the system Baseline,,,23.9,4.0,,1.0,17.43,20.0,TRUE,36.3,1.0,3000.0,10,Virtual,38.0,300000.0,80.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,6.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,650.0,,15000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Waterjet Cutter - 3000mm x 1600mm Bed Size,0.46,5.0,0.9,,3000.0,1600.0,,,,,,the system Baseline,,,25.42,4.0,,1.0,18.62,20.0,TRUE,36.3,1.0,4000.0,10,Virtual,38.0,325000.0,80.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,6.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,650.0,,30000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Waterjet Cutter - 7000mm x 2000mm Bed Size,0.34,5.0,0.9,,7000.0,2000.0,,,,,,the system Baseline,,,26.93,4.0,,1.0,24.78,20.0,TRUE,36.3,1.0,8000.0,10,Virtual,38.0,350000.0,80.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,,,,,,,6.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,650.0,,30000.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Waterjet Cutting Machine,Source images were photos of a screen (moderate glare/blur). Row 11 (KMT SL-V 100 PLUS) had an ambiguous overhead-input reading in the source photo; installation/uptime/maintenance factors were normalized to the category's standard pattern (20/80/5) rather than the anomalous raw text.,Waterjet Cutter - 700mm x 400mm Bed Size,0.46,5.0,0.9,,700.0,400.0,,,,,,the system Baseline,,,16.64,4.0,,1.0,15.58,20.0,TRUE,36.3,1.0,1700.0,10,Virtual,30.0,200000.0,80.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,4.0,,1,1.0,,1.1,0.356,0.0,,,,,,,,,,,,400.0,,4500.0,,,,,0.0,2.0,0.08,,5.0,,5.0,,,,0.64,0.0,,,,,,,,,,0.0,,,,,,
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada EM-3510 ZRB,,5.0,0.85,,,,,,,,,,,,28.72,2.0,,1.0,19.23,20.0,FALSE,36.3,1.25,6157.0,10,Japan,35.0,387000.0,80.0,5120.0,,,,,,,,114.3,,,2500.0,1275.0,,,,,,,6.0,6.0,6.0,4.5,6.0,0.5,,,,410.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,,,,,,,,300.0,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada EM-3510 ZRT,,5.0,0.85,,,,,,,,,,,,27.63,2.0,,1.0,19.97,20.0,FALSE,36.3,1.25,7005.0,10,Japan,35.0,369000.0,80.0,5120.0,,,,,,,,114.3,,,2500.0,1275.0,,,,,,,6.0,6.0,6.0,4.5,6.0,0.5,,,,410.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,,,,,,,,300.0,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada EM-3612 ZRB,,5.0,0.85,,,,,,,,,,,,31.62,2.0,,1.0,20.84,20.0,FALSE,36.3,1.25,6382.0,10,Japan,35.0,468000.0,80.0,6220.0,,,,,,,,114.3,,,3050.0,1525.0,,,,,,,6.0,6.0,6.0,4.5,6.0,0.5,,,,410.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,,,,,,,,300.0,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada EM-3612 ZRT,,5.0,0.85,,,,,,,,,,,,32.53,2.0,,1.0,21.72,20.0,FALSE,36.3,1.25,7415.0,10,Japan,35.0,450000.0,80.0,6220.0,,,,,,,,114.3,,,3050.0,1525.0,,,,,,,6.0,6.0,6.0,4.5,6.0,0.5,,,,410.0,6.35,0.5,,,,,,,1.0,32,,,0.0,3.5,,,,,,,,300.0,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada Vipros 2510 King,,5.0,0.85,,,,,,,,,,,,17.25,1.5,,1.0,27.01,20.0,FALSE,36.3,1.25,11961.4,10,USA,20.0,235000.0,80.0,8586.22,,,,,,,,88.9,,,2540.0,1270.0,,,,,,,6.0,6.0,3.2,3.43,6.0,0.5,,,,600.0,6.35,0.5,,,,,,,1.0,31,,,0.0,3.5,,,,,,,,219.2,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada Vipros 255,,5.0,0.85,,,,,,,,,,,,17.25,1.5,,1.0,23.54,20.0,FALSE,36.3,1.25,7110.98,10,USA,20.0,235000.0,80.0,7976.62,,,,,,,,88.9,,,1270.0,1270.0,,,,,,,3.41,3.8,3.43,3.2,3.41,0.5,,,,510.0,6.35,0.5,,,,,,,1.0,31,,,0.0,3.5,,,,,,,,219.2,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada Vipros 357 Queen,,5.0,0.85,,,,,,,,,,,,35.17,1.5,,1.0,24.82,20.0,FALSE,36.3,1.25,9348.22,10,USA,20.0,531000.0,80.0,8214.36,,,,,,,,88.9,,,1827.8,1270.0,,,,,,,3.43,3.8,3.43,3.2,3.43,0.5,,,,420.0,6.35,0.5,,,,,,,1.0,58,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Amada Vipros 358 King II,,5.0,0.85,,,,,,,,,,,,19.17,1.5,,1.0,17.01,20.0,FALSE,36.3,1.25,10034.02,10,USA,20.0,531000.0,80.0,8534.4,,,,,,,,88.9,,,2006.6,1524.0,,,,,,,3.43,3.8,3.41,3.2,3.43,0.5,,,,420.0,6.35,0.5,,,,,,,1.0,58,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Default Turret Press,,5.0,0.85,,,,,,,,,,,,25.72,2.0,,1.0,17.01,20.0,FALSE,36.3,1.25,6096.0,10,USA,20.0,266692.31,80.0,3048.0,,,,,,,,114.3,,,3048.0,1524.0,,,,,,,7.0,8.0,7.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,58,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Finn-Power F Series,,5.0,0.85,,,,,,,,,,,,15.13,2.0,,1.0,15.72,20.0,FALSE,36.3,1.25,4248.91,10,USA,20.0,375000.0,80.0,2599.44,,,,,,,,80.9,,,2540.0,1219.0,,,,,,,10.0,6.88,7.4,10.0,6.0,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,20,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Grand International CP1250,,5.0,0.85,,,,,,,,,,,,15.13,2.0,,1.0,16.6,20.0,FALSE,36.3,1.25,5050.54,10,USA,20.0,200000.0,80.0,3200.4,,,,,,,,114.3,,,3048.0,1524.0,,,,,,,7.0,8.0,7.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,58,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Grand International CP1500,,5.0,0.85,,,,,,,,,,,,15.13,2.0,,1.0,18.24,20.0,FALSE,36.3,1.25,5099.3,10,USA,20.0,200000.0,80.0,6099.3,,,,,,,,114.3,,,4978.0,1524.0,,,,,,,7.0,8.0,7.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,40,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Grand International CP2500,,5.0,0.85,,,,,,,,,,,,16.04,2.0,,1.0,17.94,20.0,FALSE,36.3,1.25,5291.33,10,Japan,20.0,215000.0,80.0,4541.52,,,,,,,,88.9,,,2500.0,1250.0,,,,,,,7.0,7.0,8.0,5.8,8.0,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,76,,,0.0,3.5,,,,,,,,490.3,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Grand International HP2500,,5.0,0.85,,,,,,,,,,,,15.43,2.0,,1.0,18.28,20.0,FALSE,36.3,1.25,6096.0,10,Japan,20.0,205000.0,80.0,4267.2,,,,,,,,88.9,,,1260.0,1250.0,,,,,,,8.0,7.0,8.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,22,,,0.0,3.5,,,,,,,,215.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Nisshinbo HIQ-1250/30H,,5.0,0.85,,,,,,,,,,,,16.04,2.0,,1.0,17.94,20.0,FALSE,36.3,1.25,5291.13,10,Japan,20.0,215000.0,80.0,4541.52,,,,,,,,88.9,,,2500.0,1250.0,,,,,,,7.0,7.0,7.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,30,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Nisshinbo HIQ-2044,,5.0,0.85,,,,,,,,,,,,15.43,2.0,,1.0,18.28,20.0,FALSE,36.3,1.25,6096.0,10,Japan,20.0,205000.0,80.0,4267.2,,,,,,,,88.9,,,1260.0,1250.0,,,,,,,8.0,7.0,8.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,22,,,0.0,3.5,,,,,,,,215.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Nisshinbo HTP-1000,,5.0,0.85,,,,,,,,,,,,14.52,2.0,,1.0,18.28,20.0,FALSE,36.3,1.25,6096.0,10,Japan,20.0,190000.0,80.0,4267.2,,,,,,,,88.9,,,1270.0,1270.0,,,,,,,7.0,7.0,7.0,5.8,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,19,,,0.0,3.5,,,,,,,,215.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.",Nisshinbo HTP-650,,5.0,0.85,,,,,,,,,,,,12.1,2.0,,1.0,18.28,20.0,FALSE,36.3,1.25,6096.0,10,Japan,20.0,150000.0,80.0,4267.2,,,,,,,,88.9,,,1260.0,650.0,,,,,,,8.0,7.0,8.0,5.6,6.35,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,22,,,0.0,3.5,,,,,,,,215.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
